"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"XPPXKZ7L","journalArticle","2022","Rabinovici, E.; Sánchez-Garrido, A.; Shir, R.; Sonner, J.","Krylov complexity from integrability to chaos","Journal of High Energy Physics","","1029-8479","10.1007/JHEP07(2022)151","http://arxiv.org/abs/2207.07701","We apply a notion of quantum complexity, called ""Krylov complexity"", to study the evolution of systems from integrability to chaos. For this purpose we investigate the integrable XXZ spin chain, enriched with an integrability breaking deformation that allows one to interpolate between integrable and chaotic behavior. K-complexity can act as a probe of the integrable or chaotic nature of the underlying system via its late-time saturation value that is suppressed in the integrable phase and increases as the system is driven to the chaotic phase. We furthermore ascribe the (under-)saturation of the late-time bound to the amount of disorder present in the Lanczos sequence, by mapping the complexity evolution to an auxiliary off-diagonal Anderson hopping model. We compare the late-time saturation of K-complexity in the chaotic phase with that of random matrix ensembles and find that the chaotic system indeed approaches the RMT behavior in the appropriate symmetry class. We investigate the dependence of the results on the two key ingredients of K-complexity: the dynamics of the Hamiltonian and the character of the operator whose time dependence is followed.","2022-07-26","2024-01-29 17:02:16","2024-02-18 13:41:15","2024-01-29 17:02:16","151","","7","07","","JHEP","","","","","","","","","","","INSPIRE","2116074","arXiv.org","","57 citations (INSPIRE 2024/2/18) 57 citations w/o self (INSPIRE 2024/2/18) arXiv:2207.07701 [hep-th] Citation Key: Rabinovici:2022beu","","/home/nchagnet/Zotero/storage/5QDCE27U/Rabinovici2022beu.pdf","","✔️","Condensed Matter - Strongly Correlated Electrons; High Energy Physics - Theory; Quantum Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R2TFQBD4","journalArticle","2023","Craps, Ben; Evnin, Oleg; Pascuzzi, Gabriele","A relation between Krylov and Nielsen complexity","","","","","http://arxiv.org/abs/2311.18401","Krylov complexity and Nielsen complexity are successful approaches to quantifying quantum evolution complexity that have been actively pursued without much contact between the two lines of research. The two quantities are motivated by quantum chaos and quantum computation, respectively, while the relevant mathematics is as different as matrix diagonalization algorithms and geodesic flows on curved manifolds. We demonstrate that, despite these differences, there is a relation between the two quantities. Namely, the time average of Krylov complexity of state evolution can be expressed as a trace of a certain matrix, while an upper bound on Nielsen complexity with a specific custom-tailored penalty schedule adapted to the Krylov basis is controlled by the same matrix.","2023-11-30","2023-12-04 13:44:21","2024-01-29 17:29:09","2024-01-29 08:44:52","","","","","","arXiv:2311.18401 [quant-ph]","","","","","","","","","","","INSPIRE","2728748","arXiv.org","","2 citations (INSPIRE 2024/1/29) 2 citations w/o self (INSPIRE 2024/1/29) Citation Key: Craps:2023ivc arXiv: 2311.18401 [quant-ph]","","/home/nchagnet/Zotero/storage/QY5VRIFC/Craps2023ivc.pdf","","✔️","High Energy Physics - Theory; Quantum Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6FFA6XM7","journalArticle","2023","Adhikari, Kiran; Choudhury, Sayantan; Roy, Abhishek","Krylov Complexity in Quantum Field Theory","Nuclear Physics B","","0550-3213","10.1016/j.nuclphysb.2023.116263","https://www.sciencedirect.com/science/article/pii/S055032132300192X","In this paper, we study the Krylov complexity in quantum field theory and make a connection with the holographic ""Complexity equals Volume"" conjecture. When Krylov basis matches with Fock basis, for several interesting settings, we observe that the Krylov complexity equals the average particle number showing that complexity scales with volume. Using similar formalism, we compute the Krylov complexity for free scalar field theory and find surprising similarities with holography. We also extend this framework for field theory where an inverted oscillator appears naturally and explore its chaotic behavior.","2023-06-14","2024-01-29 09:41:58","2024-02-18 13:40:56","2024-01-29 09:41:58","116263","","","993","","Nucl. Phys. B","","","","","","","","","","","INSPIRE","2063406","ScienceDirect","","40 citations (INSPIRE 2024/2/18) 32 citations w/o self (INSPIRE 2024/2/18) arXiv:2204.02250 [hep-th] Citation Key: Adhikari:2022whf","","/home/nchagnet/Zotero/storage/7SVLPKLU/Adhikari2022whf.pdf","","✔️","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7RT7WM7D","journalArticle","2022","Caputa, Pawel; Magan, Javier M.; Patramanis, Dimitrios","Geometry of Krylov complexity","Physical Review Research","","","10.1103/PhysRevResearch.4.013041","https://link.aps.org/doi/10.1103/PhysRevResearch.4.013041","We develop a geometric approach to operator growth and Krylov complexity in many-body quantum systems governed by symmetries. We start by showing a direct link between a unitary evolution with the Liouvillian and the displacement operator of appropriate generalized coherent states. This connection maps operator growth to a purely classical motion in phase space. The phase spaces are endowed with a natural information metric. We show that, in this geometry, operator growth is represented by geodesics and Krylov complexity is proportional to a volume. This geometric perspective also provides two novel avenues towards computation of Lanczos coefficients and sheds new light on the origin of their maximal growth. We describe the general idea and analyze it in explicit examples among which we reproduce known results from the Sachdev-Ye-Kitaev model, derive operator growth based on SU(2) and Heisenberg-Weyl symmetries, and generalize the discussion to conformal field theories. Finally, we use techniques from quantum optics to study operator evolution with quantum information tools such as entanglement and Renyi entropies, negativity, fidelity, relative entropy and capacity of entanglement.","2022-01-19","2024-01-29 09:42:04","2024-02-18 13:41:25","2024-01-29 09:42:04","013041","","1","4","","Phys. Rev. Res.","","","","","","","","","","","INSPIRE","1919144","APS","","93 citations (INSPIRE 2024/2/18) 81 citations w/o self (INSPIRE 2024/2/18) Citation Key: Caputa:2021sib arXiv: 2109.03824 [hep-th] publisher: American Physical Society","","/home/nchagnet/Zotero/storage/AWSPESUX/Caputa2021sib.pdf; /home/nchagnet/Zotero/storage/DAYXX63V/Caputa2021sib.pdf","","✔️","Condensed Matter - Statistical Mechanics; Condensed Matter - Strongly Correlated Electrons; High Energy Physics - Theory; Quantum Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KYA2YAJJ","journalArticle","2021","Dymarsky, Anatoly; Smolkin, Michael","Krylov complexity in conformal field theory","Physical Review D","","","10.1103/PhysRevD.104.L081702","https://link.aps.org/doi/10.1103/PhysRevD.104.L081702","Krylov complexity, or K-complexity for short, has recently emerged as a new probe of chaos in quantum systems. It is a measure of operator growth in Krylov space, which conjecturally bounds the operator growth measured by the out of time ordered correlator (OTOC). We study Krylov complexity in conformal field theories by considering arbitrary 2d CFTs, free field, and holographic models. We find that the bound on OTOC provided by Krylov complexity reduces to bound on chaos of Maldacena, Shenker, and Stanford. In all considered examples including free and rational CFTs Krylov complexity grows exponentially, in stark violation of the expectation that exponential growth signifies chaos.","2021-10-01","2024-01-29 09:42:08","2024-02-18 13:41:29","2024-01-29 09:42:08","L081702","","8","104","","Phys. Rev. D","","","","","","","","","","","INSPIRE","1859318","APS","","86 citations (INSPIRE 2024/2/18) 84 citations w/o self (INSPIRE 2024/2/18) Citation Key: Dymarsky:2021bjq arXiv: 2104.09514 [hep-th] publisher: American Physical Society","","/home/nchagnet/Zotero/storage/ILU8RL7N/Dymarsky2021bjq.pdf; /home/nchagnet/Zotero/storage/RAFPK8NC/Dymarsky2021bjqa.pdf","","✔️","Condensed Matter - Statistical Mechanics; High Energy Physics - Theory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P6KZUVPB","journalArticle","2019","Parker, Daniel E.; Cao, Xiangyu; Avdoshkin, Alexander; Scaffidi, Thomas; Altman, Ehud","A Universal Operator Growth Hypothesis","Physical Review X","","2160-3308","10.1103/PhysRevX.9.041017","https://link.aps.org/doi/10.1103/PhysRevX.9.041017","We present a hypothesis for the universal properties of operators evolving under Hamiltonian dynamics in many-body systems. The hypothesis states that successive Lanczos coefficients in the continued fraction expansion of the Green's functions grow linearly with rate $\alpha$ in generic systems, with an extra logarithmic correction in 1d. The rate $\alpha$ --- an experimental observable --- governs the exponential growth of operator complexity in a sense we make precise. This exponential growth even prevails beyond semiclassical or large-$N$ limits. Moreover, $\alpha$ upper bounds a large class of operator complexity measures, including the out-of-time-order correlator. As a result, we obtain a sharp bound on Lyapunov exponents $\lambda_L \leq 2 \alpha$, which complements and improves the known universal low-temperature bound $\lambda_L \leq 2 \pi T$. We illustrate our results in paradigmatic examples such as non-integrable spin chains, the Sachdev-Ye-Kitaev model, and classical models. Finally we use the hypothesis in conjunction with the recursion method to develop a technique for computing diffusion constants.","2019-10-24","2024-01-29 09:59:58","2024-02-18 13:41:59","2024-01-29 09:59:58","041017","","4","9","","Phys. Rev. X","","","","","","","","en","","","INSPIRE","1710334","DOI.org (Crossref)","","258 citations (INSPIRE 2024/2/18) 248 citations w/o self (INSPIRE 2024/2/18) arXiv:1812.08657 [cond-mat.stat-mech] Citation Key: Parker:2018yvk","","/home/nchagnet/Zotero/storage/3Z9QAA5D/Parker2018yvk.pdf","","✔️","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SLVNJMXH","journalArticle","2023","Erdmenger, Johanna; Weigel, Anna-Lena; Gerbershagen, Marius; Heller, Michal P.","From complexity geometry to holographic spacetime","Physical Review D","","2470-0010, 2470-0029","10.1103/PhysRevD.108.106020","https://link.aps.org/doi/10.1103/PhysRevD.108.106020","An important conjecture within the AdS/CFT correspondence relates holographic spacetime to the quantum computational complexity of the dual quantum field theory. However, the quantitative understanding of this relation is still an open question. In this work, we introduce and study a map between a computational complexity measure and its holographic counterpart from first principles. We consider quantum circuits built out of conformal transformations in two-dimensional conformal field theory and a complexity measure based on assigning a cost to quantum gates via the Fubini-Study distance. We find a novel geometric object in three-dimensional anti-de Sitter spacetimes that is dual to this distance. This duality also provides a more general map between holographic geometry of anti-de Sitter universes and complexity geometry as defined in information theory, in which each point represents a state and distances between states are measured by the Fubini-Study metric. We apply the newly found duality to the eternal black hole spacetime and discuss both the origin of linear growth of complexity and the switchback effect within our approach.","2023-11-15","2024-01-29 09:43:37","2024-01-29 13:24:44","2024-01-29 09:43:37","106020","","10","108","","Phys. Rev. D","","","","","","","","en","","","INSPIRE","2606520","DOI.org (Crossref)","","9 citations (INSPIRE 2024/1/29) 7 citations w/o self (INSPIRE 2024/1/29) Citation Key: Erdmenger:2022lov arXiv: 2212.00043 [hep-th]","","/home/nchagnet/Zotero/storage/ECBUVVXF/Erdmenger2022lov.pdf; /home/nchagnet/Zotero/storage/SAABFVPK/Erdmenger2022lov.pdf","","","High Energy Physics - Theory; Quantum Physics; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P8BUJMVB","journalArticle","2008","Caraglio, Michele; Gliozzi, Ferdinando","Entanglement Entropy and Twist Fields","Journal of High Energy Physics","","1029-8479","10.1088/1126-6708/2008/11/076","http://arxiv.org/abs/0808.4094","The entanglement entropy of a subsystem of a quantum system is expressed, in the replica approach, through analytic continuation with respect to n of the trace of the n-th power of the reduced density matrix. This trace can be thought of as the vacuum expectation value of a suitable observable in a system made with n independent copies of the original system. We use this property to numerically evaluate it in some two-dimensional critical systems, where it can be compared with the results of Calabrese and Cardy, who wrote the same quantity in terms of correlation functions of twist fields of a conformal field theory. Although the two calculations match perfectly even in finite systems when the analyzed subsystem consists of a single interval, they disagree whenever the subsystem is composed of more than one connected part. The reasons of this disagreement are explained.","2008","2024-01-29 10:07:35","2024-01-29 10:07:36","2024-01-29 10:07:35","076","","11","11","","JHEP","","","","","","","","","","","INSPIRE","794047","arXiv.org","","108 citations (INSPIRE 2024/1/29) 104 citations w/o self (INSPIRE 2024/1/29) arXiv:0808.4094 [hep-th] Citation Key: Caraglio:2008pk","","/home/nchagnet/Zotero/storage/BPXBPYG6/Caraglio2008pk.pdf","","","Condensed Matter - Statistical Mechanics; High Energy Physics - Theory; High Energy Physics - Lattice","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H64A82FS","journalArticle","2010","Headrick, Matthew","Entanglement Renyi entropies in holographic theories","Physical Review D","","1550-7998, 1550-2368","10.1103/PhysRevD.82.126010","http://arxiv.org/abs/1006.0047","Ryu and Takayanagi conjectured a formula for the entanglement (von Neumann) entropy of an arbitrary spatial region in an arbitrary holographic field theory. The von Neumann entropy is a special case of a more general class of entropies called Renyi entropies. Using Euclidean gravity, Fursaev computed the entanglement Renyi entropies (EREs) of an arbitrary spatial region in an arbitrary holographic field theory, and thereby derived the RT formula. We point out, however, that his EREs are incorrect, since his putative saddle points do not in fact solve the Einstein equation. We remedy this situation in the case of two-dimensional CFTs, considering regions consisting of one or two intervals. For a single interval, the EREs are known for a general CFT/ we reproduce them using gravity. For two intervals, the RT formula predicts a phase transition in the entanglement entropy as a function of their separation, and that the mutual information between the intervals vanishes for separations larger than the phase transition point. By computing EREs using gravity and CFT techniques, we find evidence supporting both predictions. We also find evidence that large-$N$ symmetric-product theories have the same EREs as holographic ones.","2010","2024-01-29 10:07:16","2024-02-18 13:42:44","2024-01-29 10:07:16","126010","","12","82","","Phys. Rev. D","","","","","","","","","","","INSPIRE","856833","arXiv.org","","555 citations (INSPIRE 2024/2/18) 544 citations w/o self (INSPIRE 2024/2/18) arXiv:1006.0047 [hep-th] Citation Key: Headrick:2010zt","","/home/nchagnet/Zotero/storage/5INB27CG/Headrick2010zt.pdf","","","Condensed Matter - Statistical Mechanics; High Energy Physics - Theory; Quantum Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ID9VGYMT","journalArticle","2023","Craps, Ben; Hernandez, Juan; Khramtsov, Mikhail; Knysh, Maria","Delicate windows into evaporating black holes","Journal of High Energy Physics","","1029-8479","10.1007/JHEP02(2023)080","http://arxiv.org/abs/2209.15477","We revisit the model of an AdS$_2$ black hole in JT gravity evaporating into an external bath. We study when, and how much, information about the black hole interior can be accessed through different portions of the Hawking radiation collected in the bath, and we obtain the corresponding full quantitative Page curves. As a refinement of previous results, we describe the island phase transition for a semi-infinite segment of radiation in the bath, establishing access to the interior for times within the regime of applicability of the model. For finite-size segments in the bath, one needs to include the purifier of the black hole microscopic dual together with the radiation segment in order to access the interior information. We identify four scenarios of the entropy evolution in this case, including a possibility where the interior reconstruction window is temporarily interrupted. Analyzing the phase structure of the Page curve of a finite segment with length comparable to the Page time, we demonstrate that it is very sensitive to changes of the parameters of the model. We also discuss the evolution of the subregion complexity of the radiation during the black hole evaporation.","2023-02-07","2024-01-29 10:02:48","2024-01-29 10:02:49","2024-01-29 10:02:48","080","","2","02","","JHEP","","","","","","","","","","","INSPIRE","2159182","arXiv.org","","2 citations (INSPIRE 2024/1/29) 1 citations w/o self (INSPIRE 2024/1/29) arXiv:2209.15477 [hep-th] Citation Key: Craps:2022ahp","","/home/nchagnet/Zotero/storage/IY247IFS/Craps2022ahp.pdf","","","General Relativity and Quantum Cosmology; High Energy Physics - Theory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AKISX7XP","journalArticle","2021","Craps, Ben; De Clerck, Marine; Evnin, Oleg","Time-periodicities in holographic CFTs","Journal of High Energy Physics","","1029-8479","10.1007/JHEP09(2021)030","http://arxiv.org/abs/2103.12798","Dynamics in AdS spacetimes is characterized by various time-periodicities. The most obvious of these is the time-periodic evolution of linearized fields, whose normal frequencies form integer-spaced ladders as a direct consequence of the structure of representations of the conformal group. There are also explicitly known time-periodic phenomena on much longer time scales inversely proportional to the coupling in the weakly nonlinear regime. We ask what would correspond to these long time periodicities in a holographic CFT, provided that such a CFT reproducing the AdS bulk dynamics in the large central charge limit has been found. The answer is a very large family of multiparticle operators whose conformal dimensions form simple ladders with spacing inversely proportional to the central charge. We give an explicit demonstration of these ideas in the context of a toy model holography involving a $\phi^4$ probe scalar field in AdS, but we expect the applicability of the underlying structure to be much more general.","2021-09-06","2024-01-29 10:02:34","2024-01-29 10:02:35","2024-01-29 10:02:34","030","","9","09","","JHEP","","","","","","","","","","","INSPIRE","1853245","arXiv.org","","6 citations (INSPIRE 2024/1/29) 4 citations w/o self (INSPIRE 2024/1/29) arXiv:2103.12798 [hep-th] Citation Key: Craps:2021xmk","","/home/nchagnet/Zotero/storage/A24QF6IU/Craps2021xmk.pdf","","","High Energy Physics - Theory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G8M2ZDH9","journalArticle","2023","Balasubramanian, Vijay; Kar, Arjun; Li, Cathy; Parrikar, Onkar; Rajgadia, Harshit","Quantum error correction from complexity in Brownian SYK","JHEP","","","10.1007/JHEP08(2023)071","https://arxiv.org/abs/2301.07108","We study the robustness of quantum error correction in a one-parameter ensemble of codes generated by the Brownian SYK model, where the parameter quantifies the encoding complexity. The robustness of error correction by a quantum code is upper bounded by the ""mutual purity"" of a certain entangled state between the code subspace and environment in the isometric extension of the error channel, where the mutual purity of a density matrix $\rho_{AB}$ is the difference $\mathcal{F}_\rho (A:B) \equiv \mathrm{Tr}\;\rho_{AB}^2 - \mathrm{Tr}\;\rho_A^2\;\mathrm{Tr}\;\rho_B^2$. We show that when the encoding complexity is small, the mutual purity is $O(1)$ for the erasure of a small number of qubits (i.e., the encoding is fragile). However, this quantity decays exponentially, becoming $O(1/N)$ for $O(\log N)$ encoding complexity. Further, at polynomial encoding complexity, the mutual purity saturates to a plateau of $O(e^{-N})$. We also find a hierarchy of complexity scales associated to a tower of subleading contributions to the mutual purity that quantitatively, but not qualitatively, adjust our error correction bound as encoding complexity increases. In the AdS/CFT context, our results suggest that any portion of the entanglement wedge of a general boundary subregion $A$ with sufficiently high encoding complexity is robustly protected against low-rank errors acting on $A$ with no prior access to the encoding map. From the bulk point of view, we expect such bulk degrees of freedom to be causally inaccessible from the region $A$ despite being encoded in it.","2023-08-14","2024-01-29 09:44:00","2024-01-29 09:44:01","","071","","","08","","JHEP","","","","","","","","","","","INSPIRE","2624349","INSPIRE","","4 citations (INSPIRE 2024/1/29) 3 citations w/o self (INSPIRE 2024/1/29) arXiv:2301.07108 [hep-th] Citation Key: Balasubramanian:2023xdp","","/home/nchagnet/Zotero/storage/B99IG37T/Balasubramanian2023xdp.pdf","","","AdS-CFT Correspondence; field theory: conformal; 1/N Expansion; AdS/CFT correspondence; correction: error; density matrix; entanglement; Field Theories in Lower Dimensions; hierarchy; quantum error correction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SJPWG8B2","journalArticle","2024","Gavassino, Lorenzo; Abboud, Nick; Speranza, Enrico; Noronha, Jorge","First-order relativistic hydrodynamics with an information current","","","","","http://arxiv.org/abs/2401.13852","We show that it is possible to define a timelike future-directed information current within relativistic first-order hydrodynamics. This constitutes the first step towards a covariantly stable and causal formulation of first-order fluctuating hydrodynamics based on thermodynamic principles. We provide several explicit examples of first-order theories with an information current, covering many physical phenomena, ranging from electric conduction to viscosity and elasticity. We use these information currents to compute the corresponding equal-time correlation functions, and we find that the physically relevant (equal-time) correlators do not depend on the choice of the hydrodynamic frame as long as the frame leads to causal and stable dynamics. In the example of chiral hydrodynamics, we find that circularly polarized shear waves have different probabilities of being excited depending on their handedness, generating net helicity in chiral fluids.","2024-01-24","2024-01-26 13:57:49","2024-02-18 13:40:08","2024-01-26 13:57:49","","","","","","arXiv:2401.13852 [nucl-th]","","","","","","","","","","","INSPIRE","2751310","arXiv.org","","1 citations (INSPIRE 2024/2/18) 0 citations w/o self (INSPIRE 2024/2/18) arXiv:2401.13852 [nucl-th] Citation Key: Gavassino:2024ufs","","/home/nchagnet/Zotero/storage/2KEDWDNR/Gavassino2024ufs.pdf","","⭐️","General Relativity and Quantum Cosmology; High Energy Physics - Theory; Nuclear Theory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
